ticker,sector,quarter,role,speaker,sentence,topic_id,topic_label
SUNPHARMA,Pharma,Q2FY25,Analyst,Jayashree Satagopan,"Welcome, and thank you for joining us for this earnings call after the announcement of",2,Business Opportunities
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,"India business.
Kirti Ganorkar","In Q2, FY '26, our Global Innovative Medicines sales were up by 16.4%",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,I will update on the performance highlights of our U.S. business.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Management,Aalok Shanghvi,I will provide an update on the performance highlights of our other businesses.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,Let me take you through our R&D initiatives.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,Kunal Dhamesha,"The first one on the intangible assets, which seem to have moved sharply from the March '25",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Jayashree Satagopan,The increase in the intangible assets is also due to,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,"ODOMZO.
Kunal Dhamesha","So Checkpoint would be close to $400 million plus, right?",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Kunal Dhamesha,"So then rest of the $500 million, what is driving that?",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Jayashree Satagopan,"So we had Leqselvi related apart from Checkpoint, which is another larger piece, as you",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Abhishek Sharma,"So Kunal, Leqselvi moved from intangibles under development into intangibles.",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Kunal Dhamesha,"So that's another $300 million, and there should be ODOMZO?",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Abhishek Sharma,"No, then the rest are several small items.",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Kunal Dhamesha,"Secondly, on the incremental specialty spend that we had suggested that we would be spending",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"So we did see a slight increase in Q2, and we would expect to",1,Analyst Q&A
SUNPHARMA,Pharma,Q2FY25,Analyst,Kunal Dhamesha,The generic Revlimid seems to have kind of gone down,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,Kunal Dhamesha,"In quarter 2 versus quarter 1, the movement of lenalidomide?",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Abhishek Sharma,"So on lenalidomide, we have said that Y-o-Y, there is a drop.",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Neha Manpuria,We have two questions on the specialty business.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"We're already starting to see paid prescriptions through commercial channels, and we would",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Neha Manpuria,"And on ILUMYA, is it fair to assume that the prescription growth that we are seeing, I know",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"As you shared, the IL-23 market continues to grow as",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Neha Manpuria,And the last one I have is on R&D spend.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Neha Manpuria,"If you look at R&D, we are obviously tracking below",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,"So Neha, I think we should come in the lower end of the guidance overall, that's what is our",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Neha Manpuria,"Lower end of the 6% to 8% guidance that you mentioned, right sir?",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,Vishal Manchanda,I have a question on the balance sheet.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Vishal Manchanda,"If I look at the other current assets, it's almost doubled",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Jayashree Satagopan,"This is mainly on account of the GxMDL settlement, which has gone into an escrow",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Jayashree Satagopan,"Last quarter, we had a settlement on the GxMDL case, and that amount has been deposited",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Vishal Manchanda,I wanted to understand whether it has been filed for,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,"Yes, we are in the process of compiling the dossier for Europe.",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Vishal Manchanda,If you could share what would be ODOMZO share in,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,So I think it all depends on different geographies.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,Rick can update on the U.S. market share.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"In dermatologists, we have over a 50% share in the",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,I don't have the exact figure for the overall market at this time.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,Harith Ahamed,"On semaglutide, where we have a filing in Canada as per Health Canada disclosures.",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Kirti Ganorkar,"Yes, India, I think what we have told you in our last call also, India will be ready for the launch",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,"And second, I think it's still not very clear.",1,Analyst Q&A
SUNPHARMA,Pharma,Q2FY25,Analyst,Harith Ahamed,"And in the ROW segment, we've seen a very strong growth this quarter, constant currency terms",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Abhishek Sharma,"So before we answer the drivers for this one, there is no one-off in this quarter sales.",5,New Business & Emerging Trends
SUNPHARMA,Pharma,Q2FY25,Analyst,Harith Ahamed,"A couple of months back, there was an announcement by the U.S. President on 100% tariffs on",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"Look as you say, there's a lot of uncertainty at this point.",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Bharat,"Just wanted to understand, there is some investment into subsidiaries, which is showing up in the cash",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Bharat,"Because this amounts to almost like INR390 million, whereas we have paid almost INR500 million for",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Abhishek Sharma,"No, the Checkpoint consideration is not USD500 million, Bharat, it's less.",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Shyam Srinivasan,Just the first one again on the consolidated cash flow statement.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Jayashree Satagopan,"There is some amount of increase in the working capital, which we believe will get",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Shyam Srinivasan,"So by the end of the fiscal, we expect this to be -- the generation to be in line at least with",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Jayashree Satagopan,I think the cash generation to clarify has been good.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Shyam Srinivasan,"And just on the opening comments now, I think called out that the U.S. business formulation,",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,Our strategy is to grow both our Innovative Medicines business as well as our Generics,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Shyam Srinivasan,"Last question, just again, just in light of the tariffs and U.S. based on localized manufacturing",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,We already have a manufacturing footprint in the U.S. We are kind of constantly assessing,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Kunal Dhamesha,"Just on ROW, is there any particular new launch that we have seen or particular geography,",5,New Business & Emerging Trends
SUNPHARMA,Pharma,Q2FY25,Management,Aalok Shanghvi,So there is very little forex impact and the growth was led by both the Generics and the,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Kunal Dhamesha,"And the second question I have is on the India semaglutide market, once it is Generics,",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Kirti Ganorkar,"No, I can tell you broadly, the GLP market is very exciting, and it will continue to grow, but",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Kunal Dhamesha,"And will we be there in both the dosage forms, injectable as well as oral?",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,Kirti Ganorkar,"I don't want to disclose that much but we will remain competitive, if others launch, we'll also",5,New Business & Emerging Trends
SUNPHARMA,Pharma,Q2FY25,Analyst,Damayanti Kerai,My first question is on your USD 100 million spend for supporting the 2 launches in this,5,New Business & Emerging Trends
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"We have already launched Leqselvi, so that sales force is in place, and we do now have",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Damayanti Kerai,So is it reasonable to assume that majority of the fixed costs will be covered within this $100,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"What I would say is that the sales force, obviously, that cost will continue.",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Damayanti Kerai,My second question is a clarification on Revlimid opportunity.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,We'll have a small amount of sales for the rest of the fiscal year.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Vishal Manchanda,"So just a clarification on Fibromun, is the Phase III and Phase II data on soft tissue sarcoma",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,I think both the data are yet to come out.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,But this is also something which will be disclosed,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Vishal Manchanda,Any time lines like would this be announced this fiscal year or it will take longer?,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,"I mean I don't want to announce on their behalf, but I'm not aware that there is any delay in the",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Vishal Manchanda,We have been kind of pushing this like a bit --,1,Analyst Q&A
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,"No, I think we are quite excited with the early data that we're getting with patients, both for",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Vishal Manchanda,And are we doing this through the recombinant route or the synthetic route?,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,"So as on today, I think the initial -- all the studies have been done with synthetic.",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Neha Manpuria,"Quickly on Cequa, I know that Restasis already has enough generic players, but there is",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"We continue to see good growth for Cequa, even as new competitors have come to the market.",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Neha Manpuria,A new competition coming into Restasis does not impact pricing at all for Cequa.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Management,Dilip Shanghvi,What she is saying is that Generics for Restasis whether that affects your growth of Cequa?,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"I think what currently is in place for Restasis, it will just be eroded by further",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Neha Manpuria,"And second question, I know there's a lot of uncertainty on the tariff situation, but I think there",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,I don't think we have any views at this time.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"I think as we shared before, the tariff situation, as",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Surya Narayan Patra,"Sir, my first question is on the specialty business in the non-U.S.",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Management,Aalok Shanghvi,I mean I would say both of them are factors in how the growth played out.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Surya Narayan Patra,"So can you elaborate a bit on your specialty in the non-U.S. market business, although it",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Kirti Ganorkar,"No, what I said is like ILUMYA, we are launched in 35 countries.",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,Surya Narayan Patra,"And second question is about the Semaglutide entry in Canada, although we have filed",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"Yes, we really don't have any further comments on that at this time.",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Surya Narayan Patra,My next point is about the tariff one.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Surya Narayan Patra,"So whether we have any negotiated price, the way",0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,"As you probably are aware, we were not one of the 17 companies that received",-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Surya Narayan Patra,So then this tariff concern is a kind of overdone now considering the kind of arrangement,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,I think it's unclear what will happen with the tariffs after,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Alankar Garude,Even though the penetration of targeted treatments for alopecia,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Analyst,Richard Ascroft,We expect the market to continue to grow.,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Analyst,Corporate Office,"Sun House, 201 B/1, Western Express Highway, Goregaon (E), Mumbai - 400063",4,Performance Metrics
SUNPHARMA,Pharma,Q2FY25,Analyst,Alankar Garude,And the second one is more of a clarification.,1,Analyst Q&A
SUNPHARMA,Pharma,Q2FY25,Analyst,Alankar Garude,I missed your response on the U.S. manufacturing,-1,General Discussion
SUNPHARMA,Pharma,Q2FY25,Management,Shashank Krishnakumar,Just one question that I had on biosims.,0,Cost & Sales Performance
SUNPHARMA,Pharma,Q2FY25,Management,Shashank Krishnakumar,I know that we have been always steadfastly,1,Analyst Q&A
